"lat","lon","camp","state","name","type","phone","devel","sites","nforg","elev","upd","hookups","toilets","water","date","url","camp_id","url_confirmed","directions","reservations","comments","town","dump","showers","rv_length","pets","ra_number","season","fee","air_mi_from_town","dir_from_town"
"48.902030","-121.913300","Douglas Fir","WA","DOUG","NF","541.338.7869","4","31","60501","1063",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/mbs.htm","4138","0",,"RS",,"Glacier","ND","NS","0",,"70259","early jun-late sep",,"1.7","NE"
"47.971870","-123.111850","Dungeness Forks","WA","DUNF","NF",,"3","10","60902","945","cc","NH","VT","NW","1",,"4139","0",,"NR","no RV",,"ND","NS","0",,"0",,,,
"48.143060","-123.186940","Dungeness Rec Area","WA","DUNG","CP","360.683.5847",,"66",,"3","cc","NH",,,"100716","www.clallam.net/Countyparks/html/parks_dungeness.htm","4140","1",,"RS","great location on bluff","Sequim","DP","SH","40","PA","0",,,"5.9","NW"
"48.597600","-120.446000","Early Winters","WA","EARL","NF","509.996.4003","4","14","61704","2205",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/oka.htm","4141","0",,"NR",,"Winthrop","ND","NS","24",,"0",,,"14.5","NW"
"48.838610","-117.279720","East Sullivan","WA","EAST","NF",,"4","61","62105","2644",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/colv.htm","4142","0",,"NR",,"Metaline","ND","NS","0",,"0",,,"5.1","E"
"48.754170","-117.405280","Edgewater","WA","EDGE","NF","801.226.3564","4","21","62103","2119",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/colv.htm","4143","0",,"RS",,"Ione","ND","NS","0",,"74165","mid may-late aug",,"1.1","NE"
"47.550800","-120.768000","Eightmile","WA","EIGH","NF","509.548.6977","4","60","61707","1896",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/wen.htm","4144","0",,"NR",,"Leavenworth","ND","NS","0",,"0",,,"5.9","SW"
"47.729890","-123.094170","Elkhorn","WA","ELKH","NF","360.765.2200","3","20","60902","840",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/olym.htm","4145","0",,"NR",,"Brinnon","ND","NS","21",,"0",,"L$","9.8","W"
"48.027830","-123.587650","Elwha - Olympic National Park","WA","ELWH","NP","360.565.3130",,"40",,"446",,"NH","FT","DW","90812","www.nps.gov/olym/planyourvisit/campgrounds.htm","4146","0",,"NR",,"Port Angeles","ND","NS","21",,"0",,"L$",,
"46.940670","-121.942140","Evans Creek","WA","EVAN","NF","360.825.6585",,,"60500","3573",,"NH","VT","DW","1","www.roadcamping.com/rv/Washington/Enumclaw/property_3284/rv_parks_campgrounds.html","4147","0",,"NR",,"Carbonado","ND","NS","0",,"0",,,"10.9","SE"
"48.698000","-118.017580","Evans - Lake Roosevelt National Rec Area","WA","EVAS","NRA","509.633.9441",,"43",,"1319",,"NH",,"DW","100716","www.nps.gov/laro/planyourvisit/campgrounds.htm","4148","1",,"NR",,"Evans","DP","NS","30",,"0","all year","L$","1.1","S"
"48.068060","-123.915000","Fairholm - Olympic National Park","WA","FAIR","NP","360.565.3130",,"88",,"627","cc","NH",,"DW","90812","www.nps.gov/olym/planyourvisit/campgrounds.htm","4149","0",,"NR",,"Port Angeles","DP","NS","21",,"0",,"L$","22.6","W"
"47.469560","-123.846130","Falls Creek","WA","FALC","NF","360.288.2525","5","39","60903","184","cc","NH","VT","DW","1","forestcamping.com/dow/pacficnw/olym.htm","4150","0",,"NR",,"Quinault","ND","NS","16",,"0",,,"0.2","N"
"48.634800","-120.156000","Falls Creek","WA","FALL","NF",,"3","7","61704","2215",,"NH","VT","DW","1","www.roadcamping.com/rv/Washington/Quinault/property_3286/rv_parks_campgrounds.html","4151","1",,"NR",,"Winthrop","ND","NS","0",,"0",,,"10.9","N"
"47.793160","-122.927220","Falls View","WA","FALV","NF","360.765.3368","4","30","60902","371",,"NH","VT","NW","1","www.roadcamping.com/rv/Washington/Quilcene/property_3288/rv_parks_campgrounds.html","4152","0",,"NR",,"Quilcene","ND","NS","21",,"0",,"L$","3.1","SW"
"47.701900","-122.507570","Fay Bainbridge State Park","WA","FAYB","SP","206.842.3931",,"65",,"30",,"W",,,"1","www.parks.wa.gov/parks/?selectedpark=Fay%20Bainbridge","4153","1",,"NR",,"Bainbridge Island","DP","SH","0",,"0","all year",,"5.3","N"
"48.522780","-118.809720","Ferry Lake","WA","FERR","NF",,"3","13","62104","3461",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/colv.htm","4154","0",,"NR",,"Republic","ND","NS","0",,"0",,"L$","9.3","S"
"46.081300","-117.170410","Fields Spring State Park","WA","FIEL","SP","509.256.3332",,"20",,"3967",,"NH",,"DW","1","www.parks.wa.gov/parks/?selectedpark=Fields%20Spring","4155","1",,"NR",,"Anatone","DP","SH","30",,"0","all year",,"4.1","SW"
"47.523900","-121.073000","Fish Lake","WA","FISH","NF",,"2","5","61703","3402",,"NH","VT","NW","1",,"4156","0",,"NR",,"Ronald","ND","NS","0",,"0",,,"20.1","N"
"46.314700","-118.767090","Fishhook Park","WA","FISP","COE","509.547.2048",,,,"472",,"WES",,"DW","1","www.nww.usace.army.mil/corpsoutdoors/hld/FISHHK.HTM","4157","0",,"RS",,"Pasco","DP","SH","0","PA","73186","mid may-late aug",,"16.7","E"
"48.614400","-120.194000","Flat","WA","FLAT","NF",,"3","12","61704","2569",,"NH","VT","DW","100716","forestcamping.com/dow/pacficnw/oka.htm","4158","0",,"NR",,"Carlton","ND","NS","0",,"0",,,"25.6","N"
"48.205200","-120.198000","Foggy Dew","WA","FOGG","NF","509.996.4003","3","13","61704","2198",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/oka.htm","4159","0",,"NR",,"Carlton","ND","NS","0",,"0",,,"4.8","SW"
"46.292720","-117.556900","Forest Boundary","WA","FORB","NF",,"3","16","61404","4488",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/uma.htm","4161","0",,"NR",,"Pomeroy","ND","NS","0",,"0",,,"12.8","S"
"48.159910","-122.673580","Fort Casey State Park","WA","FORC","SP","360.678.4519",,"35",,"3",,"NH",,"DW","1","www.parks.wa.gov/parks/?selectedpark=Fort%20Casey","4162","1",,"NR","next to ferry terminal","Coupeville","ND","SH","0",,"0","all year",,"4.2","S"
"48.243846","-122.744800","Fort Ebey State Park","WA","FORE","SP","360.678.4636",,"50",,"62","cc","WE",,"DW","100716","www.parks.wa.gov/parks/?selectedpark=Fort%20Ebey","4163","1",,"RS",,"Coupeville","ND","SH","0",,"0","all year",,"3.2","NW"
"48.094240","-122.703860","Fort Flagler State Park","WA","FORF","SP","360.753.5771",,,,"184",,"E",,"DW","1","www.parks.wa.gov/parks/?selectedpark=Fort%20Flagler","4164","1",,"RS",,"Nordland","DP","SH","0",,"0","mid mar-mid oct",,"3.1","N"
"45.958930","-121.757010","Forlorn Lakes","WA","FORL","NF","509.395.3400","3","27","60303","3717",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/gp.htm","4165","0",,"NR",,"Trout Lake","ND","NS","0",,"0",,"L$","11.3","W"
"47.909570","-118.306020","Fort Spokane - Lake Roosevelt National Rec Area","WA","FORS","NRA","509.725.2715",,"67",,"1463","cc","NH",,"DW","100716","www.nps.gov/laro/planyourvisit/campgrounds.htm","4166","1",,"RS",,"Davenport","DP","NS","30","PA","74069","all year","L$","19.1","N"
"48.116700","-122.767000","Fort Worden State Park","WA","FORW","SP","360.344.4431",,"80",,"66","cc","WES","FT","DW","1","www.parks.wa.gov/fortworden/","4167","1",,"RS","for reservations call park directly","Port Townsend",,"SH","75",,"0","all year",,"0.3","W"
"47.925400","-120.511000","Fox Creek","WA","FOXC","NF","509.784.1511","3","16","61705","1995",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/wen.htm","4168","0",,"NR",,"Ardenvoir","ND","NS","0",,"0",,,"14.6","NW"
"47.473840","-123.837780","Gatton Creek","WA","GATT","NF","360.956.2402","4","20","60903","184",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/olym.htm","4169","0",,"NR","no RV","Quinault","ND","NS","0",,"0",,"L$","0.6","NE"
"46.900416","-119.992850","Wanapum State Park/Ginkgo Petrified Forest","WA","WANA","SP","509.856.2700",,"50",,"1079","cc","WES","FT","DW","1","www.parks.wa.gov/parks/?selectedpark=Ginkgo+Petrified+Forest%2FWanapum+Recreational+Area","4170","1",,"RS","To reserve call 888.226.7688. Very windy!","Vantage","DP","SH","60",,"0","early apr-late oct",,"3.1","S"
"47.824100","-120.810000","Glacier View","WA","GLAC","NF","509.548.6977","4","23","61707","1877",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/wen.htm","4171","0",,"NR",,"Leavenworth","ND","NS","0",,"0",,,"17.2","NW"
"46.099970","-117.785940","Godman Trailhead","WA","GODM","NF",,"3","18","61404","5722",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/uma.htm","4172","0",,"NR",,"Dayton","ND","NS","0",,"0",,,"17.8","SE"
"48.078210","-121.734200","Gold Basin","WA","GOLD","NF","541.338.7869","4","130","60502","1161",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/mbs.htm","4173","0",,"RS",,"Granite Falls","ND","SH","0",,"70272","mid may-mid sep",,"10.8","E"
"48.673340","-121.267090","Goodell Creek - North Cascades","WA","GOOD","NP","360.856.5700",,,,"528",,"NH",,,"90812","www.nps.gov/noca/planyourvisit/car-camping.htm","4174","0",,"NR",,"Newhalem","ND","NS","22",,"0",,,"1","W"
"45.940780","-121.758550","Goose Lake","WA","GOOL","NF","541.338.7869","3","18","60303","3278",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/gp.htm","4175","0",,"RS",,"Trout Lake","ND","NS","0",,"71573","early jun-mid sep",,"11.7","W"
"47.838400","-120.648000","Goose Creek","WA","GOOS","NF","509.548.6977","4","32","61707","2241",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/wen.htm","4176","0",,"NR",,"Leavenworth","ND","NS","0",,"0",,,"16.7","N"
"45.882980","-121.997810","Govt. Mineral Springs","WA","GOVT","NF","509.395.3400","3","5","60303","1306",,"NH","VT","NW","1",,"4177","0",,"RS",,"Carson","ND","NS","0",,"74103","all year",,"13.9","NW"
"48.084000","-120.492000","Graham Harbor Creek","WA","GRAC","NF",,"3","4","61702","1122","p","NH","VT","NW","1","ncwportal.com/chelan/parks","4178","1",,"NR","CLOSED - boat in only","Chelan","ND","NS","0",,"0",,,,
"48.081800","-120.489000","Graham Harbor","WA","GRAH","NF",,"3","5","61702","1132",,"NH","VT","NW","1","www.publiclands.org/explore/site.php?id=5168","4179","1",,"NR","private boat or ferry from Chelan","Chelan","ND","NS","0",,"0",,,"27.4","NW"
"47.940500","-120.926000","Grasshopper Meadows","WA","GRAS","NF",,"2","5","61707","2110",,"NH","VT","NW","1","www.wta.org/go-hiking/hikes/grasshopper-pass","4180","1",,"NR",,"Lake Wenatchee","ND","NS","0",,"0",,,"10.6","NW"
"47.573100","-123.578340","Graves Creek","WA","GRAV","NP","360.365.3130",,,,"577","cc","NH",,,"1","www.nps.gov/olym/parknews/quinault-south-shore-and-graves-creek-roads-sustainable-repairs-ea.htm","4181","0",,"NR",,"Amanda Park","ND","NS","21",,"0",,"L$","16.8","NE"
"46.792970","-124.091550","Grayland Beach State Park","WA","GRAY","SP","360.268.9717",,"58",,"36",,"WES",,,"1","www.parks.wa.gov/parks/?selectedpark=Grayland%20Beach","4182","1",,"RS",,"Grayland",,"SH","0",,"0","all year",,"1.2","S"
"48.561280","-118.151610","Haag Cove - Lake Roosevelt National Rec Area","WA","HAAG","NRA","509.633.9441",,"16",,"1335",,"NH","VT","DW","100716","www.nps.gov/laro/planyourvisit/campgrounds.htm","4183","1",,"NR",,"Kettle Falls","ND","NS","0",,"0","all year","L$","5.6","SW"
"46.980900","-121.096000","Halfway Flat","WA","HALF","NF",,"3","15","61708","2572",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/wen.htm","4184","0",,"NR",,"Naches","ND","NS","0",,"0",,,"25.5","NW"
"47.594920","-123.122280","Hamma Hamma","WA","HAMM","NF","360.877.5254","4","15","60901","797","cc","NH","VT","NW","1","forestcamping.com/dow/pacficnw/olym.htm","4185","0",,"NR",,"Lilliwaup","ND","NS","21",,"0",,,"9.1","N"
"48.720600","-120.669000","Harts Pass","WA","HART","NF",,"3","5","61704","6201",,"NH","VT","NW","1",,"4186","0",,"NR","no RV","Mazama","ND","NS","0",,"0",,"N$","15","NW"
"46.675200","-121.080000","Hause Creek","WA","HAUS","NF","541.338.7869","4","42","61708","2579",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/wen.htm","4187","0",,"RS",,"Naches","ND","NS","30",,"74018","mid may-late sep",,"18.4","W"
"48.035400","-123.426510","Heart O The Hills - Olympic National Park","WA","HEAR","NP","360.565.3130",,"105",,"1870",,"NH",,"DW","90812","www.nps.gov/olym/parknews/heart-o-the-hills-campground-to-open.htm","4188","0",,"NR",,"Port Angeles",,,"0",,"0",,"L$","5.7","S"
"46.965700","-121.264000","Hells Crossing","WA","HELL","NF","541.338.7869","3","20","61708","3297",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/wen.htm","4189","0",,"RS",,"Cliffdell","ND","NS","0",,"74019","early jun-late sep",,"9.3","W"
"47.810170","-124.249790","Hoh Rain Forest - Olympic National Park","WA","HOHR","NP","360.565.3130",,"170",,"217",,"NH",,"DW","100716","www.nps.gov/olym/planyourvisit/temperate-rain-forest.htm","4190","0",,"NR",,"Forks","ND","NS","21",,"0",,,"11.5","SE"
"48.695800","-120.265000","Honeymoon","WA","HONE","NF",,"3","6","61704","3310",,"NH","VT","NW","1","www.allstays.com/Campgrounds/wa-winthrop-campgrounds.htm","4191","1",,"NR",,"Winthrop","ND","NS","18",,"0",,"N$","15.5","N"
"46.213140","-119.015870","Hood Park","WA","HOOD","COE","509.547.2048",,,,"364",,"E",,"DW","1","www.nww.usace.army.mil/corpsoutdoors/mcn/HOODPK.HTM","4192","0",,"RS",,"Pasco","DP","SH","0","PA","73210","early may-late sep",,"4.4","SE"
"48.670460","-121.677030","Horseshoe Cove","WA","HORC","NF","541.338.7869","4","78","60501","787",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/mbs.htm","4193","0",,"RS",,"Burlington","ND","NS","0",,"70281","mid may-late sep",,"32.6","NE"
"45.645510","-121.104980","Columbia Hills (Horsethief Lake) State Park","WA","COLH","SP","509.767.1159.",,,,"171",,"E",,,"100716","www.parks.wa.gov/parks/?selectedpark=Columbia%20Hills","4194","1",,"NR","windy - showers in day use area","Dallesport","DP","SH","60",,"0","all year",,"4.1","NE"
"46.310010","-121.565470","Horseshoe Lake","WA","HORS","NF","360.497.1100","3","11","60305","4186",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/gp.htm","4195","0",,"NR",,"Randle","ND","NS","0",,"0",,,"24.3","SE"
"48.126220","-118.229710","Hunters  - Lake Roosevelt National Rec Area","WA","HUNT","NRA","509.633.9441",,"39",,"1493","cc","NH",,"DW","100716","www.nps.gov/laro/planyourvisit/campgrounds.htm","4196","1",,"NR",,"Hunters","DP","NS","30",,"0","all year","L$","1.4","NW"
"47.112700","-120.904000","Icewater Creek","WA","ICEW","NF",,"3","15","61703","2713",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/wen.htm","4197","0",,"NR",,"Cle Elum","ND","NS","0",,"0",,,"5.9","S"
"47.606800","-120.848000","Ida Creek","WA","IDAC","NF","509.548.6977","4","10","61707","2543",,"NH","VT","DW","1","ncwportal.com/chelan/parks/ida_creek_campground","4198","1",,"NR",,"Leavenworth","ND","NS","0",,"0",,,"8.7","W"
"46.548640","-122.526700","Ike Kinswa State Park","WA","IKEK","SP","360.983.3402",,"103",,"656","cc","E",,"DW","1","www.parks.wa.gov/parks/?selectedpark=Ike%20Kinswa","4199","1",,"RS",,"Mossyrock","DP","SH","0",,"0","all year",,"2.4","NW"
"47.596920","-122.598630","Illahee State Park","WA","ILLA","SP","360.478.6460",,"23",,"335",,"NH",,"DW","1","www.parks.wa.gov/parks/?selectedpark=Illahee","4200","1",,"NR",,"Bremerton","DP","SH","0",,"0","all year",,"2.6","NE"
"46.979740","-121.143310","Indian Flat","WA","INDF","NF","509.653.2205",,,,"2710","d","NH","VT","DW","1","www.us-parks.com/camping/wa/indian-flat-group-site-campground.html","4201","0",,"NR","group only","Naches","ND","NS","0",,"0",,,"27.1","NW"
"46.644600","-121.243000","Indian Creek","WA","INDI","NF","541.338.7869","4","39","61708","3028",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/wen.htm","4202","0",,"RS",,"Naches","ND","NS","32",,"71688","early jun-mid sep",,"26.4","W"
"46.977780","-121.830080","Ipsut Creek - Mount Rainier National Park","WA","IPSU","NP","360.569.2211",,"12",,"2352",,"NH","VT",,"90812","www.nps.gov/mora/planyourvisit/campground-fees-and-reservations.htm","4203","1",,"NR","walk to sites only","Enumclaw","ND","NS","0",,"0","all year","L$","17.4","SE"
"46.430950","-121.984090","Iron Creek","WA","IRON","NF","541.338.7869","4","119","60305","1247",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/gp.htm","4204","0",,"RS",,"Randle","ND","NS","0",,"71638","mid may-mid sep",,"7.3","S"
"47.283690","-122.884770","Jarrell Cove State Park","WA","JARR","SP","888.226.7688.",,,,"56",,"NH",,"DW","1","www.parks.wa.gov/parks/?selectedpark=Jarrell%20Cove","4205","1",,"RS",,"Shelton","ND","SH","0",,"0","all year",,"11.2","NE"
"47.598200","-120.817000","Johnny Creek","WA","JOHN","NF","509.548.6977","4","74","61707","2457",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/wen.htm","4206","0",,"NR",,"Leavenworth","ND","NS","0",,"0",,,"7.2","W"
"48.387100","-119.901000","J R","WA","JRRR","NF",,"3","6","61704","3927",,"NH","VT","NW","100716","publiclands.org/explore/site.php?id=4842","4207","1",,"NR",,"Twisp","ND","NS","0",,"0",,,"10.3","E"
"45.829170","-117.965280","Jubilee Lake","WA","JUBI","NF","509.522.6290",,,"61400","4734",,"NH","FT","DW","1","www.forestcamping.com/dow/pacficnw/umacmp.htm","4208","0",,"NR",,"Walla Walla","ND","NS","30",,"0",,,"24.4","SE"
"47.994300","-120.399000","Junior Point","WA","JUNI","NF",,"2","5","61702","6499",,"NH","VT","NW","1","ncwportal.com/chelan/parks","4209","1",,"NR",,"Chelan","ND","NS","0",,"0",,,"20.6","NW"
"47.356100","-121.246616","Kachess","WA","KACH","NF","509.656.0366","4","220","61703","2313","cc","NH","VT","NW","1","forestcamping.com/dow/pacficnw/wen.htm","4210","0",,"RS",,"Easton","DP","NS","45","PA","70286","early jun-late aug",,"8.8","N"
"47.610350","-124.375240","Kalaloch - Olympic National Park","WA","KALA","NP","360.565.3132",,"170",,"75",,"NH",,"DW","90812","www.nps.gov/olym/planyourvisit/campgrounds.htm","4211","0",,"RS",,"Quetts","DP","NS","21","PA","70944","mid jun-late aug",,"5.3","NW"
"47.313720","-121.903560","Kanaskat Palmer Recreation Area","WA","KANA","SP","360.886.0148",,,,"873",,"E",,"DW","1","www.parks.wa.gov/parks/?selectedpark=Kanaskat-Palmer","4212","1",,"RS",,"Enumclaw","DP","SH","0",,"0","all year",,"8.6","NE"
"47.011000","-121.130000","Kaner Flat","WA","KANE","NF","509.653.2205","4","55","61708","2717",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/wen.htm","4213","0",,"NR",,"American River","ND","NS","30",,"0",,,"20","NE"
"47.928710","-118.692140","Keller Ferry - Lake Roosevelt National Rec Area","WA","KELL","NRA","509.633.9441",,"55",,"1293",,"NH",,"DW","100716","www.nps.gov/laro/planyourvisit/campgrounds.htm","4214","1",,"RS",,"Wilbur","DP","NS","30","PA","74070","all year","L$","11.8","N"
"48.611500","-119.789000","Kerr","WA","KERR","NF",,"3","15","61709","3064",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/oka.htm","4215","0",,"NR",,"Conconully","ND","NS","0",,"0",,,"4.1","NW"
"48.603760","-118.121090","Kettle Falls - Lake Roosevelt National Rec Area","WA","KETF","NRA","509.738.6266",,"76",,"1329",,"NH",,"DW","100716","www.nps.gov/laro/planyourvisit/campgrounds.htm","4216","1",,"RS",,"Kettle Falls","DP","NS","30","PA","74068","all year","L$","3.0","W"
"46.294630","-121.548270","Killen Creek","WA","KILL","NF",,"3","9","60305","4472",,"NH","VT","NW","1",,"4217","0",,"NR",,,"ND","NS","0",,"0",,"N$",,
"47.817380","-122.651610","Kitsap Memorial State Park","WA","KITS","SP","360.779.3205",,"40",,"108",,"E",,"DW","1","www.parks.wa.gov/parks/?selectedpark=Kitsap%20Memorial","4218","1",,"RS",,"Poulsbo","DP","SH","0",,"0","all year",,"5.6","N"
"47.964300","-124.302220","Klahanie","WA","KLAH","NF",,"3","22","60905","453",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/olym.htm","4219","0",,"NR",,,"ND","NS","21",,"0",,,,
"48.066050","-124.114400","Klahowya","WA","KLAW","NP","360.374.6522","4","59","60905","846","cc","NH",,,"1","www.nps.gov/olym/planyourvisit/upload/Wilderness-Camping.pdf","4220","0",,"NR",,"Sappho","ND","NS","32",,"0",,,"7.6","E"
"48.597700","-120.514000","Klipchuck","WA","KLIP","NF","509.996.4000","4","46","61704","2966",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/oka.htm","4221","0",,"NR",,"Mazama","ND","NS","34",,"0",,"N$","5","W"
"47.308350","-122.679440","Kopachuck State Park","WA","KOPA","SP","253.265.3606",,"21",,"269",,"NH",,"DW","1","www.parks.wa.gov/parks/?selectedpark=Kopachuck","4222","1",,"NR",,"Gig Harbor","DP","SH","0",,"0","mid mar-late sep",,"4.9","W"
"46.198100","-117.671800","Ladybug","WA","LADY","NF",,"3","7","61404","3389"," ","NH","VT","NW","1","forestcamping.com/dow/pacficnw/uma.htm","4223","0",,"NR",,"Pomeroy","ND","NS","0",,"0",,"L$","19.4","S"
"47.870610","-120.192870","Lake Chelan State Park","WA","LAKC","SP","509.687.3710",,"150",,"1119",,"WES",,,"1","www.parks.wa.gov/parks/?selectedpark=Lake%20Chelan","4224","1",,"RS",,"Chelan","DP","SH","0",,"0","all year",,"8.5","W"
